eV,Pi_Al_GibbSorb_std.xmu.nor,Pi_Apatite_CaDefHydroxy_std.xmu.nor,Pi_Apatite_Carbonate_std.xmu.nor,Pi_Ca_Tri_std.xmu.nor,Pi_Fe_GoethSorb_std.xmu.nor,Pi_K_Pyro_std.xmu.nor,Pi_Mg_Tri_std.xmu.nor,Pi_Na_Tri_std.xmu.nor,Pi_NH4_Mg_std.xmu.nor,Po_Na_AMP_std.xmu.nor,BSLE_0013-solid_P-XANES.xmu.nor,BSLE_0007-solid_P-XANES.xmu.nor,BSLE_0002-solid_P-XANES.xmu.nor,BSLE_0050-solid_P-XANES.xmu.nor,BSLE_0014-solid_P-XANES.xmu.nor,BSLE_0011-solid_P-XANES.xmu.nor,BSLE_0072-solid_P-XANES.xmu.nor
2146.06,NA,NA,NA,NA,NA,NA,NA,0.013575902,NA,NA,0.051433733,0.007775396,0.012231722,0.015681565,0.029445985,0.001627133,0.010426907
2146.16,NA,NA,NA,NA,NA,NA,NA,0.013519785,NA,NA,0.049366076,0.01278492,0.024613725,0.014415978,0.011541001,0.011105202,0.01233789
2146.26,NA,NA,NA,NA,NA,NA,NA,0.021536325,NA,NA,0.044136769,0.015012648,0.011030322,0.016297929,0.023927983,0.00841758,0.013669341
2146.36,NA,NA,NA,NA,NA,NA,NA,0.024294845,NA,NA,0.055119762,0.008645383,0.023436949,0.020760391,0.013264381,0.013446353,0.016384737
2146.46,NA,NA,NA,NA,NA,NA,NA,0.02437687,NA,NA,0.058930959,0.012233261,0.01142329,0.023785423,0.033256287,0.015665044,0.017144767
2146.56,NA,NA,NA,NA,NA,NA,NA,0.024022884,NA,NA,0.062176493,0.014956576,0.024002281,0.022355507,0.024597084,0.014824371,0.018642852
2146.66,NA,NA,NA,NA,NA,NA,NA,0.017879897,NA,NA,0.0885738,0.019217295,0.013349066,0.02606675,0.026136732,0.01198567,0.020267755
2146.76,NA,NA,NA,NA,NA,NA,NA,0.023401252,NA,NA,0.063768517,0.01697389,0.017149804,0.027385286,0.029936241,0.015771812,0.021062439
2146.86,NA,NA,NA,NA,NA,NA,NA,0.026807312,NA,NA,0.068408006,0.018141713,0.022021662,0.026475444,0.028597023,0.017892301,0.023527885
2146.96,NA,NA,NA,NA,NA,NA,NA,0.025892126,NA,NA,0.079279887,0.022369875,0.02729365,0.029263915,0.027306932,0.028242856,0.023643499
2147.06,NA,NA,NA,NA,NA,NA,NA,0.029078022,NA,NA,0.073323299,0.021783249,0.0331566,0.029280457,0.032570438,0.026756317,0.026327928
2147.16,NA,NA,NA,NA,NA,NA,NA,0.032920092,NA,NA,0.084377,0.028171011,0.039635137,0.034434547,0.033540209,0.033983299,0.028955584
2147.26,NA,NA,NA,NA,NA,NA,NA,0.028559996,NA,NA,0.076662816,0.032822412,0.03330949,0.03751556,0.04418808,0.02620807,0.030445558
2147.36,NA,NA,NA,NA,NA,NA,NA,0.031922887,NA,NA,0.073140598,0.02776827,0.032093204,0.039153725,0.051436334,0.026549596,0.034516882
2147.46,NA,NA,NA,NA,NA,NA,NA,0.033494252,NA,NA,0.072375986,0.029598082,0.032163493,0.040927327,0.04560687,0.033553735,0.035307141
2147.56,NA,NA,NA,NA,NA,NA,NA,0.038130636,NA,NA,0.10468245,0.035732625,0.037189247,0.040272106,0.054319121,0.03832945,0.038254793
2147.66,NA,NA,NA,NA,NA,NA,NA,0.044437672,NA,NA,0.087877256,0.034187382,0.052735361,0.04583431,0.044638067,0.040914509,0.040539596
2147.76,NA,NA,NA,NA,NA,NA,NA,0.034560542,NA,NA,0.09526425,0.041548231,0.05488633,0.0498706,0.04597138,0.045074573,0.043376649
2147.86,NA,NA,NA,NA,NA,NA,NA,0.05462563,NA,NA,0.097267346,0.037047555,0.054815034,0.053814793,0.064450162,0.051481948,0.04918878
2147.96,NA,NA,NA,NA,NA,NA,NA,0.052877277,NA,NA,0.10719982,0.044896756,0.060850348,0.056321556,0.079883044,0.049156918,0.049142184
2148.06,NA,NA,NA,NA,NA,NA,NA,0.054211211,NA,NA,0.1018392,0.051291753,0.055798964,0.056515068,0.058578443,0.055262133,0.05465054
2148.16,NA,NA,NA,NA,NA,NA,NA,0.056650279,NA,NA,0.11165046,0.046190585,0.061335654,0.064125068,0.084652323,0.061593968,0.059597797
2148.26,NA,NA,NA,NA,NA,NA,NA,0.075765643,NA,NA,0.12306781,0.05613789,0.062563244,0.066068416,0.075266034,0.060938368,0.064328283
2148.36,NA,NA,NA,NA,NA,NA,NA,0.070874565,NA,NA,0.13882863,0.055591056,0.073831037,0.073093332,0.103531,0.070994317,0.069737838
2148.46,NA,NA,NA,NA,NA,NA,NA,0.075372808,NA,NA,0.14892273,0.059146378,0.092165755,0.080287994,0.099814012,0.081205123,0.073803263
2148.56,NA,NA,NA,NA,NA,NA,NA,0.075895159,NA,NA,0.12795587,0.071817601,0.090524715,0.083036736,0.10006652,0.082056542,0.079868294
2148.66,NA,NA,NA,NA,NA,NA,NA,0.085642787,NA,NA,0.13142363,0.072298114,0.093845297,0.090756891,0.1022743,0.088052225,0.085050018
2148.76,NA,NA,NA,NA,NA,NA,NA,0.087935079,NA,NA,0.14728546,0.077322109,0.097313619,0.096378687,0.11496587,0.098674723,0.095854527
2148.86,NA,NA,NA,NA,NA,NA,NA,0.092670753,NA,NA,0.14722793,0.084838507,0.11249038,0.1028763,0.11573914,0.10684973,0.10203089
2148.96,NA,NA,NA,NA,NA,NA,NA,0.10544887,NA,NA,0.17727174,0.086686406,0.12229308,0.11136032,0.13254758,0.12393466,0.11006309
2149.06,NA,NA,NA,NA,NA,NA,NA,0.11528715,NA,NA,0.17046666,0.10115187,0.13002741,0.12244471,0.13594425,0.12974527,0.12052695
2149.16,NA,NA,NA,NA,NA,NA,NA,0.11849463,NA,NA,0.17959105,0.10826673,0.14958715,0.12572436,0.14843931,0.14323451,0.1309193
2149.26,NA,NA,NA,NA,NA,NA,NA,0.13672071,NA,NA,0.19091748,0.11640171,0.14260898,0.13912742,0.1614846,0.15126976,0.14020494
2149.36,NA,NA,NA,NA,NA,NA,NA,0.15583175,NA,NA,0.19841559,0.12605239,0.1595771,0.14667422,0.17536506,0.17594645,0.15249883
2149.46,NA,NA,NA,NA,NA,NA,NA,0.15404887,NA,NA,0.22648968,0.13835463,0.18108824,0.16049622,0.18285895,0.19410782,0.16836797
2149.56,NA,NA,NA,NA,NA,NA,NA,0.18693955,NA,NA,0.2512203,0.15080881,0.20076493,0.18073249,0.21596787,0.21384798,0.18220507
2149.66,NA,NA,NA,NA,NA,NA,NA,0.20463464,NA,NA,0.27263776,0.16908704,0.23348589,0.20030602,0.24540207,0.22928992,0.2020808
2149.76,NA,NA,NA,NA,NA,NA,NA,0.23035059,NA,NA,0.30347956,0.1835923,0.24027222,0.22303793,0.26363521,0.26172454,0.22399521
2149.86,NA,NA,NA,NA,NA,NA,NA,0.25841495,NA,NA,0.31655348,0.20769819,0.26821007,0.24312973,0.29606618,0.29826853,0.24972008
2149.96,NA,NA,NA,NA,NA,NA,NA,0.29801846,NA,NA,0.37402184,0.23379004,0.3012696,0.26953466,0.33656387,0.33662171,0.2811916
2150.06,NA,NA,NA,NA,NA,NA,NA,0.34382108,NA,NA,0.40517678,0.25949484,0.34912166,0.30537318,0.38825279,0.3792882,0.31971557
2150.16,NA,NA,NA,NA,NA,NA,NA,0.39705313,NA,NA,0.47996856,0.30316736,0.40006395,0.34823633,0.43825172,0.43631482,0.3651976
2150.26,NA,NA,NA,NA,NA,NA,NA,0.44383138,NA,NA,0.55331589,0.35056583,0.4732412,0.3999263,0.52463442,0.51837157,0.41824083
2150.36,NA,NA,NA,NA,NA,NA,NA,0.51395989,NA,NA,0.63698656,0.40627352,0.5446271,0.4658118,0.6229256,0.60877169,0.49297005
2150.46,NA,NA,NA,NA,NA,NA,NA,0.59540307,NA,NA,0.7338493,0.48602259,0.64262477,0.54462513,0.72448867,0.72316326,0.57718707
2150.56,NA,NA,NA,NA,NA,NA,NA,0.68014007,NA,NA,0.87394484,0.56871262,0.77208503,0.6514864,0.89242288,0.86876411,0.68533078
2150.66,NA,NA,NA,NA,NA,NA,NA,0.77314399,NA,NA,1.0340608,0.66765211,0.90598981,0.7613995,1.0365598,1.0234335,0.81417101
2150.76,NA,NA,NA,NA,NA,NA,NA,0.86502983,NA,NA,1.1871969,0.77629352,1.0710125,0.89129938,1.1983629,1.2066306,0.95946079
2150.86,NA,NA,NA,NA,NA,NA,NA,1.0005728,NA,NA,1.3444846,0.90197661,1.245115,1.0370435,1.3921774,1.4113867,1.1211116
2150.96,NA,NA,NA,NA,NA,NA,NA,1.1367632,NA,NA,1.4999742,1.0474976,1.4683967,1.2074442,1.5706249,1.6470725,1.298519
2151.06,NA,NA,NA,NA,NA,NA,NA,1.298933,NA,NA,1.7295455,1.1934455,1.7280472,1.379667,1.7881581,1.8897157,1.5095112
2151.16,NA,NA,NA,NA,NA,NA,NA,1.5483954,NA,NA,1.9826625,1.3818909,1.9736254,1.5919464,2.06545,2.1933119,1.7484108
2151.26,NA,NA,NA,NA,NA,NA,NA,1.835864,NA,NA,2.2859215,1.5960669,2.3245672,1.8541837,2.4180148,2.5680401,2.0426314
2151.36,NA,NA,NA,NA,NA,NA,NA,2.2209859,NA,NA,2.6661813,1.860337,2.6825083,2.156456,2.7912722,3.0047111,2.3890909
2151.46,NA,NA,NA,NA,NA,NA,NA,2.6581656,NA,NA,3.0977649,2.1930705,3.2192154,2.536288,3.2606031,3.5362337,2.8438919
2151.56,NA,NA,NA,NA,NA,NA,NA,3.138657,NA,NA,3.6053898,2.5712279,3.7982626,3.0046051,3.7804468,4.1577317,3.3697409
2151.66,NA,NA,NA,NA,NA,NA,NA,3.6697774,NA,NA,4.0887922,2.9987197,4.5026492,3.5324057,4.3634979,4.9093849,4.0014244
2151.76,NA,NA,NA,NA,NA,NA,NA,4.2611665,NA,NA,4.62967,3.4967186,5.2972929,4.1266424,4.9407421,5.6319175,4.6706226
2151.86,NA,NA,NA,NA,NA,NA,NA,4.8925303,NA,NA,5.1108906,4.0103086,6.076467,4.7725614,5.4840687,6.418319,5.2994527
2151.96,NA,NA,NA,NA,NA,NA,NA,5.4137261,NA,NA,5.5561713,4.4891353,6.8477616,5.3597915,5.9493908,7.1277832,5.927575
2152.06,NA,NA,NA,NA,NA,NA,NA,5.8108533,NA,NA,5.9117743,4.9284958,7.4159744,5.8528844,6.3142473,7.6786515,6.4132327
2152.16,NA,NA,NA,NA,NA,NA,NA,6.1782801,NA,NA,6.2044069,5.2412466,7.8549758,6.25556,6.5700607,8.0354957,6.7439727
2152.26,NA,NA,NA,NA,NA,NA,NA,6.4587207,NA,NA,6.3943616,5.4694944,8.2085339,6.5737415,6.792261,8.3067533,6.9291292
2152.36,NA,NA,NA,NA,NA,NA,NA,6.626101,NA,NA,6.4791333,5.6160247,8.3510077,6.7041181,6.8921439,8.3526756,6.9919353
2152.46,NA,NA,NA,NA,NA,NA,NA,6.6808526,NA,NA,6.5581575,5.7077511,8.3835993,6.799805,6.9045506,8.3850007,6.9080003
2152.56,NA,NA,NA,NA,NA,NA,NA,6.6708503,NA,NA,6.5371502,5.7033987,8.3550634,6.813887,6.8566189,8.3126653,6.7704846
2152.66,NA,NA,NA,NA,NA,NA,NA,6.6763026,NA,NA,6.5004256,5.6650788,8.2091967,6.7522331,6.8272574,8.1480958,6.5473957
2152.76,NA,NA,NA,NA,NA,NA,NA,6.5582907,NA,NA,6.4476907,5.5911272,7.9967853,6.6185633,6.6722869,7.9323859,6.2936122
2152.86,NA,NA,NA,NA,NA,NA,NA,6.3942604,NA,NA,6.3152074,5.3840184,7.7117347,6.4244528,6.5154595,7.6369058,6.0026606
2152.96,NA,NA,NA,NA,NA,NA,NA,6.171304,NA,NA,6.099592,5.2122879,7.3006738,6.200745,6.3004258,7.3152135,5.6787067
2153.06,NA,NA,NA,NA,NA,NA,NA,5.9492973,NA,NA,5.9349063,4.9365928,6.9908151,5.8898884,6.0842131,6.9549581,5.3549002
2153.16,NA,NA,NA,NA,NA,NA,NA,5.6558885,NA,NA,5.6905835,4.7050664,6.5795079,5.5799348,5.808006,6.5355549,5.0162958
2153.26,NA,NA,NA,NA,NA,NA,NA,5.378323,NA,NA,5.4419676,4.4478924,6.2759898,5.3309817,5.5560678,6.1735998,4.69274
2153.36,NA,NA,NA,NA,NA,NA,NA,5.0869432,NA,NA,5.1970083,4.2153531,5.8773021,5.020071,5.2645821,5.7748946,4.4447519
2153.46,NA,NA,NA,NA,NA,NA,NA,4.7524374,NA,NA,4.9143517,3.9400921,5.5317394,4.739805,4.9826172,5.4246104,4.1946182
2153.56,NA,NA,NA,NA,NA,NA,NA,4.4243637,NA,NA,4.6245839,3.7056717,5.2099999,4.4536339,4.670891,5.1040134,3.9611184
2153.66,NA,NA,NA,NA,NA,NA,NA,4.1791319,NA,NA,4.3000682,3.461629,4.9003752,4.2071006,4.4128806,4.7960315,3.7771589
2153.76,NA,NA,NA,NA,NA,NA,NA,3.8904718,NA,NA,4.0314824,3.2579929,4.6446696,3.9528022,4.0793811,4.5207584,3.6202664
2153.86,NA,NA,NA,NA,NA,NA,NA,3.5959407,NA,NA,3.7222396,3.0606149,4.4290571,3.7347466,3.816124,4.2863523,3.4684467
2153.96,NA,NA,NA,NA,NA,NA,NA,3.3544172,NA,NA,3.5059675,2.9121373,4.2228816,3.5718406,3.5737755,4.081369,3.3694852
2154.06,NA,NA,NA,NA,NA,NA,NA,3.1704988,NA,NA,3.2365232,2.776042,4.0487595,3.4176747,3.3891222,3.9026358,3.2898857
2154.16,NA,NA,NA,NA,NA,NA,NA,2.9681039,NA,NA,3.0517262,2.6484405,3.9291107,3.3011602,3.1796596,3.7634477,3.2141572
2154.26,NA,NA,NA,NA,NA,NA,NA,2.7997264,NA,NA,2.8637676,2.530483,3.7837304,3.1884017,2.9888949,3.6561374,3.1394903
2154.36,NA,NA,NA,NA,NA,NA,NA,2.6448652,NA,NA,2.6852434,2.4411249,3.6783816,3.0811509,2.8122494,3.5364764,3.0996544
2154.46,NA,NA,NA,NA,NA,NA,NA,2.4956549,NA,NA,2.4958707,2.3485689,3.6131383,3.0024863,2.6789245,3.4345294,3.0556452
2154.56,NA,NA,NA,NA,NA,NA,NA,2.3680421,NA,NA,2.3641652,2.2630597,3.5393198,2.9297988,2.5425635,3.3629872,3.0072933
2154.66,NA,NA,NA,NA,NA,NA,NA,2.2563114,NA,NA,2.2527125,2.2159639,3.4858957,2.8715399,2.4356593,3.285213,2.9841281
2154.76,NA,NA,NA,NA,NA,NA,NA,2.1550017,NA,NA,2.1770076,2.1562469,3.4172358,2.7783926,2.3039752,3.243018,2.968395
2154.86,NA,NA,NA,NA,NA,NA,NA,2.0968656,NA,NA,2.060868,2.1043797,3.3676037,2.7449094,2.2232461,3.1890011,2.9343249
2154.96,NA,NA,NA,NA,NA,NA,NA,2.0176759,NA,NA,1.9938703,2.057935,3.3188396,2.6863615,2.1380463,3.1242575,2.8973866
2155.06,NA,NA,NA,NA,NA,NA,NA,1.9326453,NA,NA,1.9209837,2.0033656,3.2380342,2.6583319,2.0761625,3.0615912,2.8541221
2155.16,NA,NA,NA,NA,NA,NA,NA,1.8676842,NA,NA,1.8595619,1.9573731,3.1721322,2.582069,1.9993341,3.0113173,2.822323
2155.26,NA,NA,NA,NA,NA,NA,NA,1.8309817,NA,NA,1.7891096,1.9071736,3.0746814,2.5430239,1.949457,2.9559633,2.7935984
2155.36,NA,NA,NA,NA,NA,NA,NA,1.7783453,NA,NA,1.7378495,1.8420883,3.0262066,2.4830133,1.9231512,2.8916352,2.7439119
2155.46,NA,NA,NA,NA,NA,NA,NA,1.7336349,NA,NA,1.6729124,1.812121,2.9751402,2.4397426,1.8392386,2.8400015,2.6964226
2155.56,NA,NA,NA,NA,NA,NA,NA,1.7069649,NA,NA,1.6719761,1.7630718,2.864245,2.3836507,1.8068705,2.758896,2.6316284
2155.66,NA,NA,NA,NA,NA,NA,NA,1.6876812,NA,NA,1.6128876,1.7118991,2.8141573,2.3044442,1.7481898,2.6901337,2.584235
2155.76,NA,NA,NA,NA,NA,NA,NA,1.6507197,NA,NA,1.5881328,1.6509088,2.7087963,2.2724238,1.7101524,2.6276109,2.52879
2155.86,NA,NA,NA,NA,NA,NA,NA,1.6290055,NA,NA,1.532307,1.6184129,2.6480097,2.2189503,1.6849373,2.5620855,2.4635904
2155.96,NA,NA,NA,NA,NA,NA,NA,1.593693,NA,NA,1.5249868,1.5700908,2.5646189,2.1507593,1.6962533,2.5088655,2.3986856
2156.06,NA,NA,NA,NA,NA,NA,NA,1.5697557,NA,NA,1.4833631,1.5398341,2.4809757,2.11101,1.6211836,2.4357332,2.3515723
2156.16,NA,NA,NA,NA,NA,NA,NA,1.5503338,NA,NA,1.4582447,1.4947278,2.436533,2.0619246,1.6085058,2.374574,2.2965108
2156.26,NA,NA,NA,NA,NA,NA,NA,1.5376938,NA,NA,1.4750459,1.4576848,2.3703478,2.0054353,1.5732195,2.3031489,2.2423119
2156.36,NA,NA,NA,NA,NA,NA,NA,1.5239315,NA,NA,1.4543013,1.4117213,2.2803332,1.9476278,1.544084,2.2586575,2.1796855
2156.46,NA,NA,NA,NA,NA,NA,NA,1.4897069,NA,NA,1.4181524,1.3801261,2.2304241,1.9094676,1.5235949,2.2023971,2.118482
2156.56,NA,NA,NA,NA,NA,NA,NA,1.4760654,NA,NA,1.4082059,1.3479522,2.1791546,1.8571137,1.5137468,2.147179,2.0849944
2156.66,NA,NA,NA,NA,NA,NA,NA,1.4570277,NA,NA,1.4067948,1.3147183,2.1220616,1.8120733,1.4892391,2.1053164,2.0293282
2156.76,NA,NA,NA,NA,NA,NA,NA,1.4604165,NA,NA,1.3609388,1.284042,2.0270792,1.782274,1.4775635,2.056085,2.0048359
2156.86,NA,NA,NA,NA,NA,NA,NA,1.4257861,NA,NA,1.3430225,1.267054,1.9806482,1.7371975,1.4586367,2.015042,1.9644469
2156.96,NA,NA,NA,NA,NA,NA,NA,1.4348301,NA,NA,1.3581975,1.2435763,1.9412471,1.7058994,1.4450353,1.9762425,1.9256064
2157.06,NA,NA,NA,NA,NA,NA,NA,1.4140441,NA,NA,1.3481297,1.2107874,1.9194887,1.6690755,1.4319742,1.9439433,1.90963
2157.16,NA,NA,NA,NA,NA,NA,NA,1.4100034,NA,NA,1.3310316,1.1981764,1.8544978,1.6429239,1.4305466,1.9082599,1.8755894
2157.26,NA,NA,NA,NA,NA,NA,NA,1.4157061,NA,NA,1.339156,1.177401,1.8168757,1.6220454,1.4231745,1.8846477,1.8698544
2157.36,NA,NA,NA,NA,NA,NA,NA,1.4085573,NA,NA,1.3396035,1.15855,1.8070659,1.6102501,1.3897355,1.8624217,1.8511279
2157.46,NA,NA,NA,NA,NA,NA,NA,1.3701539,NA,NA,1.3314246,1.1464672,1.7816632,1.5705007,1.3848885,1.8384847,1.8255885
2157.56,NA,NA,NA,NA,NA,NA,NA,1.3715612,NA,NA,1.339347,1.1290017,1.7295318,1.5339838,1.3858092,1.8136866,1.8442292
2157.66,NA,NA,NA,NA,NA,NA,NA,1.3606912,NA,NA,1.3082487,1.110545,1.7071456,1.5318316,1.3952485,1.801107,1.8156448
2157.76,NA,NA,NA,NA,NA,NA,NA,1.3595083,NA,NA,1.3186458,1.0959807,1.6854918,1.5046868,1.3758599,1.7756064,1.7908648
2157.86,NA,NA,NA,NA,NA,NA,NA,1.3681551,NA,NA,1.3015376,1.0945476,1.6538656,1.4847112,1.3725654,1.7442401,1.7700001
2157.96,NA,NA,NA,NA,NA,NA,NA,1.3645332,NA,NA,1.2978134,1.0739783,1.6288816,1.4675129,1.371177,1.7150002,1.7457658
2158.06,NA,NA,NA,NA,NA,NA,NA,1.3586665,NA,NA,1.3302714,1.0660194,1.6057135,1.4468221,1.3585483,1.7011893,1.7262134
2158.16,NA,NA,NA,NA,NA,NA,NA,1.3467518,NA,NA,1.3104863,1.0553655,1.577393,1.433835,1.3587321,1.6774714,1.6947092
2158.26,NA,NA,NA,NA,NA,NA,NA,1.3528991,NA,NA,1.2813376,1.0477068,1.5550621,1.3975221,1.3474396,1.6519708,1.6572253
2158.36,NA,NA,NA,NA,NA,NA,NA,1.3588306,NA,NA,1.3052601,1.0341915,1.5428514,1.3944146,1.3451474,1.6275541,1.6340453
2158.46,NA,NA,NA,NA,NA,NA,NA,1.3617488,NA,NA,1.2957479,1.0321036,1.5302283,1.3721961,1.3691382,1.6159868,1.5980803
2158.56,NA,NA,NA,NA,NA,NA,NA,1.3510903,NA,NA,1.3119734,1.0266335,1.5089871,1.3633588,1.3401599,1.596518,1.5620342
2158.66,NA,NA,NA,NA,NA,NA,NA,1.35618,NA,NA,1.3038754,1.0157951,1.4920179,1.3544979,1.348715,1.5729889,1.5305889
2158.76,NA,NA,NA,NA,NA,NA,NA,1.3462899,NA,NA,1.3139897,1.00797,1.4726788,1.3418846,1.3465799,1.5569119,1.4944322
2158.86,NA,NA,NA,NA,NA,NA,NA,1.3517077,NA,NA,1.2865076,0.9981264,1.4740726,1.3252822,1.356147,1.5265125,1.4614754
2158.96,NA,NA,NA,NA,NA,NA,NA,1.3560073,NA,NA,1.2839551,1.0042971,1.4557677,1.3066266,1.3448054,1.5099142,1.4235786
2159.06,NA,NA,NA,NA,NA,NA,NA,1.3666702,NA,NA,1.2834329,1.0032004,1.451812,1.3187909,1.3516017,1.493467,1.3951637
2159.16,NA,NA,NA,NA,NA,NA,NA,1.3573283,NA,NA,1.2919411,1.0066002,1.4424946,1.3032214,1.3521784,1.4904432,1.367206
2159.26,NA,NA,NA,NA,NA,NA,NA,1.3699726,NA,NA,1.300813,1.0028375,1.432063,1.2965023,1.3586112,1.4675185,1.3479707
2159.36,NA,NA,NA,NA,NA,NA,NA,1.362146,NA,NA,1.3024928,0.9905702,1.4600317,1.301418,1.3537741,1.4655409,1.3239428
2159.46,NA,NA,NA,NA,NA,NA,NA,1.3741428,NA,NA,1.2831825,0.99788041,1.4315757,1.307493,1.3654438,1.4533277,1.2942524
2159.56,NA,NA,NA,NA,NA,NA,NA,1.3771215,NA,NA,1.3052162,1.0011138,1.4417108,1.3083998,1.3584648,1.455588,1.2901911
2159.66,NA,NA,NA,NA,NA,NA,NA,1.3795519,NA,NA,1.3189568,1.0035875,1.4183888,1.3126781,1.3578035,1.4520581,1.2746497
2159.76,NA,NA,NA,NA,NA,NA,NA,1.3870979,NA,NA,1.3088183,1.0069728,1.4448247,1.3205608,1.3692472,1.4516744,1.2622125
2159.86,NA,NA,NA,NA,NA,NA,NA,1.3803505,NA,NA,1.3203266,1.0136753,1.4596813,1.3234215,1.3583969,1.4628899,1.2467302
2159.96,NA,NA,NA,NA,NA,NA,NA,1.3922437,NA,NA,1.3095517,1.0125496,1.467311,1.3274993,1.3827514,1.4650973,1.2509342
2160.06,NA,NA,NA,NA,NA,NA,NA,1.3787231,NA,NA,1.3154539,1.0117604,1.4677937,1.3556378,1.396622,1.4812077,1.2585594
2160.16,NA,NA,NA,NA,NA,NA,NA,1.3944237,NA,NA,1.312164,1.0321874,1.4919888,1.3547858,1.3780489,1.4769035,1.2608169
2160.26,NA,NA,NA,NA,NA,NA,NA,1.3829968,NA,NA,1.3347633,1.0323713,1.5024256,1.3648589,1.3950833,1.484478,1.2550525
2160.36,NA,NA,NA,NA,NA,NA,NA,1.3857726,NA,NA,1.353009,1.0312385,1.5125607,1.3775721,1.4004549,1.4908514,1.2678462
2160.46,NA,NA,NA,NA,NA,NA,NA,1.3963923,NA,NA,1.317052,1.0439205,1.542253,1.3985416,1.3973373,1.5040762,1.2729351
2160.96,NA,NA,NA,NA,NA,NA,NA,1.398555,NA,NA,1.3498557,1.0893668,1.6099987,1.452945,1.4368504,1.569853,1.3255493
2161.46,NA,NA,NA,NA,NA,NA,NA,1.3933661,NA,NA,1.3705581,1.1270826,1.6750236,1.5315428,1.475214,1.6338621,1.3850723
2161.96,NA,NA,NA,NA,NA,NA,NA,1.3877066,NA,NA,1.4016748,1.1640026,1.7658908,1.5776287,1.5117206,1.6930895,1.4596807
2162.46,NA,NA,NA,NA,NA,NA,NA,1.3997768,NA,NA,1.4429533,1.1962742,1.8521226,1.6278138,1.564449,1.7603582,1.5201843
2162.96,NA,NA,NA,NA,NA,NA,NA,1.4218708,NA,NA,1.4960501,1.2135806,1.8696304,1.6712451,1.5928594,1.8016562,1.591696
2163.46,NA,NA,NA,NA,NA,NA,NA,1.4534406,NA,NA,1.5093686,1.2267486,1.86185,1.6874086,1.6417067,1.8242204,1.6267695
2163.96,NA,NA,NA,NA,NA,NA,NA,1.4829813,NA,NA,1.576607,1.245227,1.8859261,1.6975768,1.685661,1.8440274,1.6717746
2164.46,NA,NA,NA,NA,NA,NA,NA,1.5317756,NA,NA,1.6185622,1.2703506,1.9052684,1.7331348,1.7334472,1.9041235,1.7424827
2164.96,NA,NA,NA,NA,NA,NA,NA,1.5678176,NA,NA,1.636002,1.2954633,1.9512039,1.7762772,1.7814299,1.9505999,1.8431332
2165.46,NA,NA,NA,NA,NA,NA,NA,1.615455,NA,NA,1.6860078,1.3329006,2.0199839,1.8459651,1.8158633,1.9982017,1.9285802
2165.96,NA,NA,NA,NA,NA,NA,NA,1.6541908,NA,NA,1.6977405,1.3695602,2.0861599,1.905089,1.8538928,2.0792413,1.9786434
2166.46,NA,NA,NA,NA,NA,NA,NA,1.709223,NA,NA,1.7365139,1.3877347,2.1353581,1.9475994,1.9055798,2.109401,2.0053925
2166.96,NA,NA,NA,NA,NA,NA,NA,1.7167431,NA,NA,1.7504082,1.4185521,2.1674368,1.9999875,1.9281439,2.1561379,2.0089604
2167.46,NA,NA,NA,NA,NA,NA,NA,1.7783371,NA,NA,1.7806562,1.4542313,2.1986722,2.0442676,1.9450192,2.1838124,2.0272157
2167.96,NA,NA,NA,NA,NA,NA,NA,1.7756217,NA,NA,1.7728432,1.4691538,2.2332502,2.0802229,1.9583867,2.2068524,2.0444977
2168.46,NA,NA,NA,NA,NA,NA,NA,1.8011175,NA,NA,1.785091,1.4847238,2.2645902,2.1031582,1.9554931,2.2180668,2.0282465
2168.96,NA,NA,NA,NA,NA,NA,NA,1.8050114,NA,NA,1.7591061,1.4840805,2.2665484,2.1335876,1.9689786,2.2260404,2.0249499
2169.46,NA,NA,NA,NA,NA,NA,NA,1.7886373,NA,NA,1.755283,1.48411,2.2798641,2.1319277,1.9617028,2.2103474,1.9975063
2169.96,NA,NA,NA,NA,NA,NA,NA,1.7532255,NA,NA,1.761551,1.4752588,2.2335172,2.1099343,1.9508407,2.1977101,1.9656018
2170.46,NA,NA,NA,NA,NA,NA,NA,1.7288263,NA,NA,1.7337681,1.464219,2.2260322,2.0822887,1.9106888,2.1519371,1.9241491
2170.96,NA,NA,NA,NA,NA,NA,NA,1.6754302,NA,NA,1.7057932,1.4422618,2.1828002,2.0476546,1.8772969,2.1171326,1.895216
2171.46,NA,NA,NA,NA,NA,NA,NA,1.6462305,NA,NA,1.6811821,1.4133484,2.1310546,2.0051652,1.8475207,2.0668688,1.8467809
2171.96,NA,NA,NA,NA,NA,NA,NA,1.6107151,NA,NA,1.6466718,1.3821415,2.0965331,1.9555609,1.820594,2.0203178,1.7996656
2172.46,NA,NA,NA,NA,NA,NA,NA,1.5471657,NA,NA,1.6227879,1.3383677,2.03114,1.9051259,1.7837828,1.9518338,1.7425006
2172.96,NA,NA,NA,NA,NA,NA,NA,1.4976375,NA,NA,1.5937019,1.2980232,1.9653036,1.8437838,1.7312901,1.9032281,1.6956212
2173.46,NA,NA,NA,NA,NA,NA,NA,1.455936,NA,NA,1.5611311,1.2589412,1.9044966,1.7936919,1.6815584,1.8364627,1.6406535
